method,model_seed,city_seed,episode,eval_seed,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch,city_split
td3,4,42,174,1352174,1,0,0,246.95596739872576,1645,906.0370483398438,9.932479858398438,9.932479858398438,4.533809661865234,9.022761800876141,1482.1946313066721,0.6112807516655895,1.6359095182945749,city42_train_replay
td3,4,42,175,1352175,0,0,1,-0.3158231559321507,2200,980.4872436523438,26.82320213317871,13.378791809082031,3.5911865234375,8.428135775327682,1852.6951172559868,0.5292221232301493,nan,city42_train_replay
td3,4,42,176,1352176,0,0,1,-28.018638605781035,2200,921.7222900390625,134.2991485595703,130.01190185546875,2.1019210815429688,7.716890257881446,1695.2003914551292,0.54372467979899,nan,city42_train_replay
td3,4,42,177,1352177,1,0,0,251.10892600413587,1348,856.2928466796875,9.94641399383545,9.94641399383545,6.8294243812561035,9.969240625463536,1342.8772352907426,0.6376553449387307,1.5682453035755315,city42_train_replay
td3,4,42,178,1352178,0,0,1,1.2603181454100678,2200,924.6321411132812,27.416669845581055,20.670154571533203,2.4779739379882812,7.876597834012725,1730.6483606378486,0.5342692150197966,nan,city42_train_replay
td3,4,42,179,1352179,1,0,0,255.87683411048522,1648,875.8173217773438,9.98697280883789,9.98697280883789,6.281350612640381,9.15791612060614,1507.9786724763683,0.5807889314104797,1.7217958985055755,city42_train_replay
td3,4,42,180,1352180,0,0,1,-9.653745661430008,2200,955.5384521484375,27.61756134033203,15.026375770568848,2.2877578735351562,7.526652626909993,1653.3319989409106,0.5779471109012195,nan,city42_train_replay
td3,4,42,181,1352181,0,0,1,0.3042709247441735,2200,891.8534545898438,25.927223205566406,14.432734489440918,2.7351913452148438,8.279429887262257,1819.4608838358897,0.4901745690237584,nan,city42_train_replay
td3,4,42,182,1352182,1,0,0,244.08200902726497,1431,886.4251098632812,9.893054008483887,9.893054008483887,3.0110435485839844,9.604863663056278,1373.0608909379855,0.6455832481382042,1.548986908944582,city42_train_replay
td3,4,42,183,1352183,0,0,1,3.5583960642890986,2200,945.6660766601562,27.360740661621094,21.045452117919922,3.507915496826172,7.963549259955233,1749.5615235198295,0.5405160458476659,nan,city42_train_replay
td3,4,42,184,1352184,0,0,1,1.7550100260141335,2200,854.5892944335938,26.78192901611328,18.972002029418945,3.0041275024414062,7.7609065989743575,1705.21118778982,0.5011633166336745,nan,city42_train_replay
td3,4,42,185,1352185,1,0,0,253.13562579563674,1767,981.7510986328125,9.89631175994873,9.89631175994873,4.554546356201172,8.93644413029871,1576.625395269335,0.6226914152077957,1.6059318878939326,city42_train_replay
td3,4,42,186,1352186,0,0,1,-3.225893564995644,2200,853.1380004882812,25.67780113220215,13.132831573486328,1.5986766815185547,7.6539256679740815,1681.5965506152681,0.5073381009113823,nan,city42_train_replay
td3,4,42,187,1352187,0,0,1,-4.726273196034626,2200,856.777099609375,24.81275177001953,13.08579158782959,1.5765342712402344,7.588335136093876,1667.2074570712853,0.5138995126104102,nan,city42_train_replay
td3,4,42,188,1352188,0,0,1,8.801989992431956,2200,861.5325927734375,25.600605010986328,11.265195846557617,7.505807876586914,7.576095743910833,1664.4135030134937,0.5176193242926682,nan,city42_train_replay
td3,4,42,189,1352189,1,0,0,245.13077414055033,1794,867.112548828125,9.903602600097656,9.903602600097656,1.3107261657714844,8.995642770742094,1612.1195767258575,0.537871111638748,1.859181462550145,city42_train_replay
td3,4,42,190,1352190,1,0,0,228.11395108153215,2059,930.15869140625,9.971866607666016,9.971866607666016,2.9556427001953125,7.530827696185022,1546.9260636497045,0.6012948603449744,1.6630775779894091,city42_train_replay
td3,4,42,191,1352191,1,0,0,196.75613561492727,1919,880.3896484375,9.893311500549316,9.893311500549316,1.4663429260253906,7.8242525661159394,1498.4104395658214,0.5875490621198562,1.7019855267780282,city42_train_replay
td3,4,42,192,1352192,0,0,1,-12.735358942009611,2200,963.4733276367188,26.468839645385742,14.291515350341797,2.2477684020996094,7.826792082705281,1719.2164785928426,0.5604142000926549,nan,city42_train_replay
td3,4,42,193,1352193,0,0,1,-5.319480740425135,2200,933.5607299804688,28.604000091552734,11.280591011047363,4.745807647705078,7.733299113186923,1698.923723592889,0.5495012618966623,nan,city42_train_replay
td3,4,42,194,1352194,0,0,1,-38.21655712096982,2200,994.4885864257812,15.72153091430664,15.72153091430664,1.5588188171386719,8.25248259379105,1813.5641406111113,0.5483614084311743,nan,city42_train_replay
td3,4,42,195,1352195,1,0,0,257.9840592471005,1936,947.4104614257812,9.932381629943848,9.932381629943848,5.701343536376953,8.551768409042072,1653.7960298377238,0.5728701994276431,1.7455961245655718,city42_train_replay
td3,4,42,196,1352196,0,0,1,-11.80042644363732,2200,975.057373046875,28.93988609313965,20.61890983581543,2.5984115600585938,7.9701517792452465,1751.313438541416,0.5567577748155424,nan,city42_train_replay
td3,4,42,197,1352197,0,0,1,6.433537340317741,2200,961.1336669921875,20.9899959564209,19.467832565307617,4.431008815765381,7.3432831424881115,1611.3591491297432,0.5964738944209136,nan,city42_train_replay
td3,4,42,198,1352198,0,0,1,11.397419656118288,2200,944.2033081054688,27.78073501586914,17.575225830078125,5.124290466308594,8.126247533153403,1786.026010013154,0.5286615664116306,nan,city42_train_replay
td3,4,42,199,1352199,0,0,1,8.085264910855742,2200,995.475830078125,28.66071319580078,15.369006156921387,5.723423004150391,7.92811185953292,1741.873484357632,0.5714972063227868,nan,city42_train_replay
td3,5,3,0,1413000,1,0,0,232.56717967950993,1164,995.4775390625,9.895285606384277,9.895285606384277,7.188117980957031,13.13642544307045,1527.850979673243,0.6515540797541655,1.5347920166155737,city1_4_unseen
td3,5,3,1,1413001,1,0,0,226.7474852221834,800,870.864501953125,9.990808486938477,9.990808486938477,31.162246704101562,14.870588638186454,1189.1866678033841,0.7323194293472441,1.3655243325871527,city1_4_unseen
td3,5,3,2,1413002,1,0,0,226.59084861774932,903,905.6123657226562,9.849058151245117,9.849058151245117,4.279140472412109,14.02646161835323,1265.7029239878639,0.7155015197952879,1.3976210704431629,city1_4_unseen
td3,5,3,3,1413003,1,0,0,230.99445344137996,916,858.8508911132812,9.923352241516113,9.923352241516113,7.31976318359375,13.687599303680736,1253.197143503166,0.6853278397303588,1.4591556654016105,city1_4_unseen
td3,5,3,4,1413004,1,0,0,224.39261525055244,2192,952.733154296875,9.965328216552734,9.965328216552734,11.528339385986328,7.0963361087717445,1546.5520114933904,0.616036930679681,1.6232793038831095,city1_4_unseen
td3,5,3,5,1413005,1,0,0,231.69268736432278,923,946.26708984375,9.996706008911133,9.996706008911133,34.47239685058594,14.536395643798398,1340.7784212510485,0.7057594863145327,1.4169132960889945,city1_4_unseen
td3,5,3,6,1413006,1,0,0,231.72068590186117,890,920.7789306640625,9.980759620666504,9.980759620666504,32.342384338378906,14.819972199670385,1317.9707862739765,0.6986337939000822,1.431365056673767,city1_4_unseen
td3,5,3,7,1413007,1,0,0,229.24929914680493,904,926.0864868164062,9.93396282196045,9.93396282196045,7.435006618499756,14.477118063289508,1308.162116978394,0.7079294491079517,1.4125701385358114,city1_4_unseen
td3,5,3,8,1413008,1,0,0,227.99870012869155,881,943.1871948242188,9.990680694580078,9.990680694580078,29.056045532226562,14.751652143058386,1299.0920720119625,0.7260356791828174,1.3773427789740864,city1_4_unseen
td3,5,3,9,1413009,1,0,0,229.60995056589806,861,863.61865234375,9.977768898010254,9.977768898010254,11.140241622924805,14.37148934166606,1236.1723066528823,0.6986231997723069,1.4313867623146739,city1_4_unseen
td3,5,3,10,1413010,1,0,0,229.12590754475983,897,923.8568725585938,9.930645942687988,9.930645942687988,11.809975624084473,14.393808009100864,1289.623959690717,0.716376945090379,1.395913152779978,city1_4_unseen
td3,5,3,11,1413011,1,0,0,228.71856131706102,864,900.1299438476562,9.850770950317383,9.850770950317383,14.921733856201172,14.411895355485656,1244.150420046235,0.7234896434903794,1.3821897922071604,city1_4_unseen
td3,5,3,12,1413012,1,0,0,232.24912573110657,936,954.8192749023438,9.91046142578125,9.91046142578125,10.958354949951172,14.351187009077806,1342.5107120417133,0.7112191108331927,1.4060364587623366,city1_4_unseen
td3,5,3,13,1413013,1,0,0,229.29884145293812,943,966.3239135742188,9.9531888961792,9.9531888961792,12.16247844696045,14.265859600342218,1344.1855846244414,0.718891739821927,1.3910300322100027,city1_4_unseen
td3,5,3,14,1413014,1,0,0,230.73201268501703,928,947.7703247070312,9.895612716674805,9.895612716674805,15.648698806762695,14.484082411332377,1343.3592721060832,0.7055225987469026,1.4173890415078503,city1_4_unseen
td3,5,3,15,1413015,1,0,0,220.612644564258,1048,991.1516723632812,9.950508117675781,9.950508117675781,2.68096923828125,13.95452214390722,1461.3393207472598,0.6782488216743893,1.4743851637387373,city1_4_unseen
td3,5,3,16,1413016,0,0,1,-86.36091492095525,2200,899.3651733398438,790.9644165039062,787.8045043945312,5.8042683601379395,2.681712455200878,580.1546375606727,1.5502162959884778,nan,city1_4_unseen
td3,5,3,17,1413017,1,0,0,230.78410173133284,919,945.32666015625,9.961487770080566,9.961487770080566,13.005290031433105,14.730754903208574,1352.4392032934875,0.6989790430905665,1.4306580574697292,city1_4_unseen
td3,5,3,18,1413018,1,0,0,218.26991523236285,966,905.0779418945312,9.977575302124023,9.977575302124023,4.190451622009277,13.732515384321628,1325.4054507191408,0.6828687337927065,1.4644102892893067,city1_4_unseen
td3,5,3,19,1413019,1,0,0,229.90551446563495,902,935.5111083984375,9.91084098815918,9.91084098815918,12.95240592956543,14.710364160410846,1325.8286730297361,0.7056048246872207,1.4172238695267967,city1_4_unseen
td3,5,3,20,1413020,1,0,0,229.57167148082027,887,937.8184814453125,9.997300148010254,9.997300148010254,26.911882400512695,15.041550539257562,1333.7173741710114,0.703161329084601,1.422148742596288,city1_4_unseen
td3,5,3,21,1413021,0,0,1,-17.223891659221238,2200,975.8107299804688,15.678691864013672,10.398324012756348,15.392297744750977,7.658312424563549,1678.7178116122438,0.5812833599729893,nan,city1_4_unseen
td3,5,3,22,1413022,1,0,0,227.24017816647824,1118,968.7739868164062,9.95620059967041,9.95620059967041,11.164011001586914,12.873143117415031,1437.907990302076,0.6737385099396284,1.484255367990776,city1_4_unseen
td3,5,3,23,1413023,1,0,0,230.31748959971264,930,866.3724975585938,9.963454246520996,9.963454246520996,7.775897979736328,13.465603999553188,1251.2733857062453,0.6923926517222251,1.4442672051944034,city1_4_unseen
td3,5,3,24,1413024,1,0,0,227.23130088145479,859,939.7620239257812,9.984134674072266,9.984134674072266,30.05279541015625,14.658076876394963,1258.178769424737,0.7469224936576049,1.3388269981040468,city1_4_unseen
td3,5,3,25,1413025,0,0,1,-77.492305107768,2200,994.8616333007812,786.9324340820312,776.82275390625,7.846153259277344,2.989466761892492,646.6347490304278,1.538521761771215,nan,city1_4_unseen
td3,5,3,26,1413026,1,0,0,228.2055632768486,834,868.5718994140625,9.868217468261719,9.868217468261719,9.064552307128906,14.642836249989571,1220.7401823489572,0.7115125003444632,1.4054566849013501,city1_4_unseen
td3,5,3,27,1413027,1,0,0,232.6959945052128,911,920.5359497070312,9.963905334472656,9.963905334472656,9.365936279296875,14.803797946672407,1347.665380237908,0.6830597292218977,1.4640008145980767,city1_4_unseen
td3,5,3,28,1413028,1,0,0,230.42548883809195,1015,953.3025512695312,9.991788864135742,9.991788864135742,5.01931619644165,13.155432153276623,1334.1562285470368,0.7145359223092829,1.399509763999179,city1_4_unseen
td3,5,3,29,1413029,1,0,0,218.0230148934093,926,939.9556884765625,9.943035125732422,9.943035125732422,2.9926910400390625,14.534645528244921,1344.9564730760892,0.6988744299856503,1.43087220979101,city1_4_unseen
td3,5,3,30,1413030,1,0,0,226.74940965472086,904,974.2219848632812,9.934761047363281,9.934761047363281,29.570297241210938,14.652344381057583,1323.389381553793,0.736156718833157,1.3584064023555296,city1_4_unseen
td3,5,3,31,1413031,1,0,0,228.60703738875083,867,909.692626953125,9.928977966308594,9.928977966308594,28.574371337890625,14.483683005611239,1254.5475098072566,0.7251161234163913,1.37908945575295,city1_4_unseen
td3,5,3,32,1413032,1,0,0,226.4877631951552,845,897.0562133789062,9.996935844421387,9.996935844421387,6.72955322265625,14.757401339683307,1245.6031311406066,0.7201781939625234,1.3885452355865664,city1_4_unseen
td3,5,3,33,1413033,1,0,0,227.20311797980392,920,994.992919921875,9.931157112121582,9.931157112121582,29.933120727539062,14.64267904577048,1346.2858385256422,0.7390651312291314,1.3530607219108153,city1_4_unseen
td3,5,3,34,1413034,1,0,0,228.90809629858225,825,879.2183837890625,9.858423233032227,9.858423233032227,34.549896240234375,14.64049151579539,1206.6945989961182,0.7286171534375873,1.3724628843584576,city1_4_unseen
td3,5,3,35,1413035,1,0,0,226.6500521418822,896,995.1900634765625,9.92640495300293,9.92640495300293,21.275314331054688,14.852871414739639,1329.5141626344562,0.7485366395079053,1.3359399489882138,city1_4_unseen
td3,5,3,36,1413036,1,0,0,232.18014409253612,910,923.8048706054688,9.928991317749023,9.928991317749023,16.46928596496582,14.50414250237601,1319.396188365808,0.700172456727865,1.428219562753621,city1_4_unseen
td3,5,3,37,1413037,1,0,0,232.077625265816,941,941.3324584960938,9.990558624267578,9.990558624267578,23.141937255859375,14.909240138898113,1401.627054499116,0.6715998064353056,1.4889819657747756,city1_4_unseen
td3,5,3,38,1413038,1,0,0,228.35284371154665,858,870.4105834960938,9.986597061157227,9.986597061157227,8.0244140625,14.342341622689387,1229.4180764222326,0.707985835078253,1.4124576375026925,city1_4_unseen
td3,5,3,39,1413039,1,0,0,231.20081076603657,930,974.1820068359375,9.985433578491211,9.985433578491211,21.142127990722656,14.805030985352813,1376.4237646442232,0.7077631408723485,1.41290206038062,city1_4_unseen
td3,5,3,40,1413040,1,0,0,230.0854903099564,963,962.8463745117188,9.8938627243042,9.8938627243042,9.552107810974121,14.200269796890385,1366.061831595989,0.7048336702203385,1.418774446015596,city1_4_unseen
td3,5,3,41,1413041,1,0,0,230.53198580541073,885,863.9765014648438,9.880243301391602,9.880243301391602,7.087394714355469,13.996670653995148,1238.1927597862673,0.6977722124735898,1.4331324494207334,city1_4_unseen
td3,5,3,42,1413042,1,0,0,227.65841415194677,831,887.7699584960938,9.967826843261719,9.967826843261719,13.346302032470703,14.822011886951294,1230.6575819103896,0.7213785309135136,1.3862347673885662,city1_4_unseen
td3,5,3,43,1413043,0,0,1,-75.61519982417553,2200,853.8514404296875,659.7030639648438,657.5394287109375,9.519610404968262,2.375354425265369,514.238676404558,1.660418555834085,nan,city1_4_unseen
td3,5,3,44,1413044,1,0,0,232.71218055058245,918,931.0126953125,9.863475799560547,9.863475799560547,11.433921813964844,14.65837520555733,1345.135943550128,0.6921327913187272,1.4448094535366407,city1_4_unseen
td3,5,3,45,1413045,1,0,0,225.85146809529107,1019,972.9076538085938,9.897934913635254,9.897934913635254,11.613658905029297,13.33155198888058,1356.933351435706,0.7169900074894665,1.3947195770572733,city1_4_unseen
td3,5,3,46,1413046,1,0,0,228.53966685733658,863,925.6843872070312,9.890107154846191,9.890107154846191,11.612689018249512,14.751197070401348,1271.95429039762,0.7277654505317617,1.3740690757844065,city1_4_unseen
td3,5,3,47,1413047,0,0,1,-74.91714959632426,2200,853.2369995117188,650.1839599609375,646.6007080078125,8.509176254272461,3.7543990806557916,819.9409955735699,1.0406078048516862,nan,city1_4_unseen
td3,5,3,48,1413048,1,0,0,229.62577796038408,821,861.4400634765625,9.90951156616211,9.90951156616211,35.109039306640625,14.908628865223418,1222.9607585157921,0.7043889654497354,1.4196701666976344,city1_4_unseen
td3,5,3,49,1413049,1,0,0,230.27729713646298,893,947.6468505859375,9.87663459777832,9.87663459777832,13.759051322937012,14.62593465876606,1305.4264763528959,0.7259289341468513,1.3775453118909649,city1_4_unseen
td3,5,3,50,1413050,1,0,0,228.4995634183894,859,926.4677124023438,9.916454315185547,9.916454315185547,28.580810546875,14.756427586494974,1266.897671544793,0.7312885114649034,1.3674493504578908,city1_4_unseen
td3,5,3,51,1413051,1,0,0,232.94366372332757,940,935.3826904296875,9.93072509765625,9.93072509765625,7.5746612548828125,14.957868951051793,1404.7549025426338,0.665868963145547,1.5017969831121531,city1_4_unseen
td3,5,3,52,1413052,0,0,1,-84.35095613130824,2200,902.0628051757812,779.5376586914062,766.0361938476562,10.420953750610352,2.5522300071066075,548.840984808438,1.6435777030948744,nan,city1_4_unseen
td3,5,3,53,1413053,1,0,0,230.4070395012293,881,923.6715698242188,9.974087715148926,9.974087715148926,34.743743896484375,14.84008930591395,1306.5037147557384,0.7069796736069034,1.4144678232376204,city1_4_unseen
td3,5,3,54,1413054,1,0,0,232.24221157833043,929,967.3234252929688,9.952813148498535,9.952813148498535,33.37522888183594,14.830167789826223,1376.4422947372757,0.7027707801420064,1.4229390695468778,city1_4_unseen
