method,model_seed,condition,condition_group,episode,eval_seed,image_noise_sigma,range_noise_sigma,latency_ms,success,collision,timeout,reward,steps,init_distance,final_distance,best_distance,min_obstacle_distance,avg_speed,path_length,path_efficiency,successful_path_stretch,city_seed,city_split
HW_GA_SAC,1,latency_50ms,latency_curve,9,1011009,0.0,0.0,50.0,1,0,0,247.99744278711879,1067,920.8257446289062,9.995686531066895,9.995686531066895,17.518783569335938,15.182839212343865,1620.0783394897633,0.5683834677518844,1.7593755918962242,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,0,1011000,0.01,0.01,0.0,1,0,0,241.21508861690654,1044,990.2075805664062,9.991342544555664,9.991342544555664,19.092742919921875,14.824326281803321,1546.9036292357998,0.6401223462482843,1.5622013601945557,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,1,1011001,0.01,0.01,0.0,1,0,0,244.4454555467399,1081,928.1395874023438,9.8811674118042,9.8811674118042,11.873270988464355,14.349556439624243,1550.4627944111446,0.5986209993222346,1.6705060482880005,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,2,1011002,0.01,0.01,0.0,1,0,0,236.90304353063794,954,938.2777709960938,9.849340438842773,9.849340438842773,18.527938842773438,15.154100953033135,1444.8428080543408,0.6493978208325656,1.5398881362397276,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,3,1011003,0.01,0.01,0.0,1,0,0,248.1488068808124,1130,988.7470092773438,9.952971458435059,9.952971458435059,20.082656860351562,15.459577838034756,1746.263381752669,0.5662072626667404,1.766137713052583,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,4,1011004,0.01,0.01,0.0,1,0,0,243.92581461669755,1038,961.43798828125,9.997010231018066,9.997010231018066,19.059219360351562,14.626338723767011,1517.23542329055,0.6336775252690202,1.5780897382709953,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,5,1011005,0.01,0.01,0.0,1,0,0,239.97764735968872,995,967.2930297851562,9.95644474029541,9.95644474029541,18.853195190429688,15.50398355530734,1542.1774120766265,0.627225520365159,1.5943228831279357,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,6,1011006,0.01,0.01,0.0,1,0,0,239.80473009776853,908,871.7806396484375,9.927602767944336,9.927602767944336,19.03155517578125,15.115193959177853,1371.4693458660079,0.6356544842042793,1.5731816967386194,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,7,1011007,0.01,0.01,0.0,1,0,0,248.07767847894706,1008,879.87158203125,9.960190773010254,9.960190773010254,18.970016479492188,15.318471200350258,1543.1511206324226,0.57017849403541,1.7538367554387218,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,8,1011008,0.01,0.01,0.0,1,0,0,242.15930452479284,946,885.4984741210938,9.90223503112793,9.90223503112793,18.870330810546875,15.423790349642772,1458.5766253573215,0.6070976722968975,1.6471814102277698,1,city1_4_unseen
HW_GA_SAC,1,mild_noise,noise_curve,9,1011009,0.01,0.01,0.0,1,0,0,247.90862670555953,1067,920.8257446289062,9.857586860656738,9.857586860656738,15.964068412780762,15.189438587555621,1619.9651058875418,0.5684231970690548,1.7592526222650187,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,0,1011000,0.01,0.01,30.0,1,0,0,241.5991975296615,1051,990.2075805664062,9.962214469909668,9.962214469909668,19.071029663085938,14.730737860944586,1548.2831668798242,0.6395519900677606,1.5635945404439284,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,1,1011001,0.01,0.01,30.0,1,0,0,245.06082580272388,1084,928.1395874023438,9.950616836547852,9.950616836547852,11.417574882507324,14.314008818946201,1551.8651297190415,0.5980800583942365,1.6720169582060032,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,2,1011002,0.01,0.01,30.0,1,0,0,237.1489734151436,957,938.2777709960938,9.944272994995117,9.944272994995117,18.497940063476562,15.12482961591882,1447.9627857878593,0.6479985398834419,1.5432133538138435,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,3,1011003,0.01,0.01,30.0,1,0,0,248.48761111888646,1133,988.7470092773438,9.883886337280273,9.883886337280273,20.100570678710938,15.415705546592045,1746.3107691503856,0.56619189822576,1.766185639769197,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,4,1011004,0.01,0.01,30.0,1,0,0,243.97656096059745,1038,961.43798828125,9.806476593017578,9.806476593017578,19.018081665039062,14.611525430385317,1517.0046935426847,0.6337739048361076,1.5778497542567607,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,5,1011005,0.01,0.01,30.0,1,0,0,239.98559269102313,996,967.2930297851562,9.994897842407227,9.994897842407227,18.849945068359375,15.520373025033848,1545.555414090281,0.6258546416173038,1.5978151051430212,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,6,1011006,0.01,0.01,30.0,1,0,0,240.16141624209678,912,871.7806396484375,9.862780570983887,9.862780570983887,19.026748657226562,15.052446143603639,1373.197220427189,0.6348546491939698,1.5751637028564405,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,7,1011007,0.01,0.01,30.0,1,0,0,248.22889150214766,1013,879.87158203125,9.948699951171875,9.948699951171875,18.95648193359375,15.257890317776596,1545.505848716464,0.569309771788945,1.7565129733461184,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,8,1011008,0.01,0.01,30.0,1,0,0,242.4373400362331,950,885.4984741210938,9.906539916992188,9.906539916992188,18.842819213867188,15.355870862132624,1458.5160549396005,0.6071228843331201,1.647113007605415,1,city1_4_unseen
HW_GA_SAC,1,mild_noise_latency_30ms,combined,9,1011009,0.01,0.01,30.0,1,0,0,247.95437256664061,1067,920.8257446289062,9.860251426696777,9.860251426696777,17.715057373046875,15.173220716298129,1619.0412369185876,0.568747554806851,1.758249317378787,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,0,1011000,0.03,0.03,0.0,1,0,0,241.16128066332686,1044,990.2075805664062,9.943509101867676,9.943509101867676,19.087783813476562,14.804567647619722,1544.4997125526834,0.6411186564287754,1.5597736705562462,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,1,1011001,0.03,0.03,0.0,1,0,0,244.68659290525207,1087,928.1395874023438,9.909982681274414,9.909982681274414,11.854817390441895,14.244180121000689,1547.4944080938594,0.5997692673704639,1.6673078372025398,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,2,1011002,0.03,0.03,0.0,1,0,0,236.890900445333,954,938.2777709960938,9.927055358886719,9.927055358886719,18.49774169921875,15.12525699660963,1441.6186640993449,0.6508501827577858,1.5364519001328303,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,3,1011003,0.03,0.03,0.0,1,0,0,248.21082862902006,1130,988.7470092773438,9.930828094482422,9.930828094482422,19.90106201171875,15.438996441227145,1743.2373021402577,0.567190139898573,1.7630771934413805,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,4,1011004,0.03,0.03,0.0,1,0,0,243.93585745994739,1038,961.43798828125,9.904356956481934,9.904356956481934,19.22747802734375,14.600508885748814,1514.356477178795,0.634882210873085,1.5750953214216032,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,5,1011005,0.03,0.03,0.0,1,0,0,239.68571907065927,992,967.2930297851562,9.91091537475586,9.91091537475586,18.694610595703125,15.533742402229578,1540.161792831908,0.6280463742751251,1.5922391099768296,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,6,1011006,0.03,0.03,0.0,1,0,0,239.73911906277652,907,871.7806396484375,9.944064140319824,9.944064140319824,18.699752807617188,15.092516609957357,1368.1449161315713,0.6371990491426862,1.5693683180247067,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,7,1011007,0.03,0.03,0.0,1,0,0,248.02154881043225,1005,879.87158203125,9.845751762390137,9.845751762390137,18.920013427734375,15.360614426930745,1542.7158540843334,0.5703393659317066,1.7533420621710014,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,8,1011008,0.03,0.03,0.0,1,0,0,241.78223185271497,943,885.4984741210938,9.889862060546875,9.889862060546875,18.783203125,15.39924857959009,1450.913865384617,0.610303957558749,1.63852779850889,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise,noise_curve,9,1011009,0.03,0.03,0.0,1,0,0,247.60915180359885,1059,920.8257446289062,9.911209106445312,9.911209106445312,13.267411231994629,15.218185905525434,1610.1721718413874,0.5718802999655951,1.7486176741184494,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,0,1011000,0.03,0.03,50.0,1,0,0,241.31569108509038,1052,990.2075805664062,9.972500801086426,9.972500801086426,19.083877563476562,14.75010939344707,1551.2662088917416,0.6383221492807686,1.566607082531529,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,1,1011001,0.03,0.03,50.0,1,0,0,244.17829928406462,1110,928.1395874023438,9.8839750289917,9.8839750289917,9.841608047485352,14.006087336991284,1554.5454056511248,0.597048876171996,1.674904752206456,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,2,1011002,0.03,0.03,50.0,1,0,0,236.8698321844471,953,938.2777709960938,9.941764831542969,9.941764831542969,18.464096069335938,15.0998359608375,1438.8169494211822,0.6521175409933494,1.5334658817438533,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,3,1011003,0.03,0.03,50.0,1,0,0,248.18512298709337,1130,988.7470092773438,9.934479713439941,9.934479713439941,19.913375854492188,15.40928072164544,1741.475123691626,0.5677640730126372,1.7612949595310907,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,4,1011004,0.03,0.03,50.0,1,0,0,243.9911140410167,1038,961.43798828125,9.915800094604492,9.915800094604492,19.223434448242188,14.575360824090208,1512.5801191799967,0.6356278097866755,1.5732477160425253,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,5,1011005,0.03,0.03,50.0,1,0,0,239.55297576381537,991,967.2930297851562,9.9046049118042,9.9046049118042,18.698074340820312,15.534958831236654,1539.1579542029776,0.628455986043388,1.5912013286654585,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,6,1011006,0.03,0.03,50.0,1,0,0,239.96403082096697,910,871.7806396484375,9.897221565246582,9.897221565246582,18.666778564453125,15.069743469946987,1371.4726834505861,0.635652937290054,1.5731855252069593,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,7,1011007,0.03,0.03,50.0,1,0,0,248.05305361391186,1009,879.87158203125,9.99730110168457,9.99730110168457,18.893707275390625,15.252199128550746,1539.1346871706085,0.5716663975968979,1.749271960366534,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,8,1011008,0.03,0.03,50.0,1,0,0,242.02185547296617,946,885.4984741210938,9.981963157653809,9.981963157653809,18.7381591796875,15.393149262565892,1455.8258124674658,0.6082447958662517,1.6440748968115992,1,city1_4_unseen
HW_GA_SAC,1,moderate_noise_latency_50ms,combined,9,1011009,0.03,0.03,50.0,1,0,0,247.93077798581726,1064,920.8257446289062,9.856667518615723,9.856667518615723,15.966869354248047,15.196652061284933,1617.1109780024,0.5694264383551415,1.7561530913257617,1,city1_4_unseen
HW_GA_SAC,1,clean,clean,0,1012000,0.0,0.0,0.0,1,0,0,241.7872817531703,940,886.9220581054688,9.951248168945312,9.951248168945312,19.745498657226562,15.322684644701633,1439.8779340511069,0.6159703104902144,1.6234548694468067,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,1,1012001,0.0,0.0,0.0,1,0,0,241.2475017731557,948,886.0040283203125,9.907275199890137,9.907275199890137,19.710372924804688,15.281745879710476,1448.07097293316,0.6118512454715219,1.6343841863545638,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,2,1012002,0.0,0.0,0.0,1,0,0,244.2741388940399,1032,939.744873046875,9.823208808898926,9.823208808898926,20.361114501953125,14.836825715074706,1530.412808028519,0.6140466599057389,1.6285407368774028,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,3,1012003,0.0,0.0,0.0,1,0,0,241.49370424499034,1092,981.9526977539062,9.99023723602295,9.99023723602295,20.269256591796875,14.296330942611991,1560.0029469482258,0.6294556684491288,1.5886742309650324,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,4,1012004,0.0,0.0,0.0,1,0,0,245.59051431109907,1001,856.7237548828125,9.977031707763672,9.977031707763672,13.87758731842041,15.0243837435941,1503.551622563563,0.5698000268338604,1.7550016723526327,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,5,1012005,0.0,0.0,0.0,1,0,0,240.28462135336943,988,933.6959228515625,9.902425765991211,9.902425765991211,19.942626953125,14.793487944101033,1460.5516302249482,0.6392762183338623,1.5642690457128026,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,6,1012006,0.0,0.0,0.0,1,0,0,107.22117148463104,1771,863.7432861328125,9.948230743408203,9.948230743408203,1.498521327972412,9.94089435481002,1757.7039112782206,0.49140431479423025,2.0349841665894575,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,7,1012007,0.0,0.0,0.0,1,0,0,245.1612370695776,1003,878.254638671875,9.995373725891113,9.995373725891113,19.252212524414062,15.13288049546933,1517.327433429412,0.5788168191798087,1.7276623050052584,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,8,1012008,0.0,0.0,0.0,1,0,0,248.9823058479293,1131,970.5687866210938,9.995157241821289,9.995157241821289,19.80731201171875,15.245680538296805,1722.873677649718,0.5633429770342238,1.7751175407646003,2,city1_4_unseen
HW_GA_SAC,1,clean,clean,9,1012009,0.0,0.0,0.0,1,0,0,242.03890887991798,1030,885.5841064453125,9.999991416931152,9.999991416931152,8.051239967346191,14.91550612206598,1535.2282789910676,0.5768419710372369,1.7335770457234065,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,0,1012000,0.0,0.0,10.0,1,0,0,242.1035837305041,945,886.9220581054688,9.888968467712402,9.888968467712402,19.736968994140625,15.285252639477847,1444.5547596258057,0.6139760726933018,1.628727965917864,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,1,1012001,0.0,0.0,10.0,1,0,0,241.54482169872128,950,886.0040283203125,9.932167053222656,9.932167053222656,19.707931518554688,15.275946978769804,1451.4653323370937,0.61042038592386,1.638215274358045,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,2,1012002,0.0,0.0,10.0,1,0,0,244.03173373716265,1028,939.744873046875,9.8660249710083,9.8660249710083,20.345657348632812,14.872065694357634,1528.5620864945026,0.6147901229200445,1.6265713496670038,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,3,1012003,0.0,0.0,10.0,0,0,1,-0.6862811787463983,2200,981.9526977539062,18.0123233795166,11.382277488708496,20.262054443359375,9.413962479315021,2069.4503086231125,0.4744992878844423,nan,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,4,1012004,0.0,0.0,10.0,1,0,0,246.07216383258123,1010,856.7237548828125,9.891300201416016,9.891300201416016,18.57693862915039,14.883695481909383,1503.1581677331699,0.569949173196318,1.7545424171631383,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,5,1012005,0.0,0.0,10.0,1,0,0,240.31982676995833,991,933.6959228515625,9.981947898864746,9.981947898864746,19.928192138671875,14.757539974632707,1462.5549877850378,0.638400559739361,1.566414666691816,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,6,1012006,0.0,0.0,10.0,1,0,0,244.43823135854385,1009,863.7432861328125,9.943543434143066,9.943543434143066,10.306239128112793,14.811239221760019,1494.955580126758,0.5777718733686892,1.730786917974246,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,7,1012007,0.0,0.0,10.0,1,0,0,245.12074501887818,1003,878.254638671875,9.853975296020508,9.853975296020508,19.249176025390625,15.100785241823491,1514.286326558288,0.5799792438646636,1.7241996340016383,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,8,1012008,0.0,0.0,10.0,1,0,0,249.2926144539407,1136,970.5687866210938,9.919873237609863,9.919873237609863,19.752456665039062,15.190778385113243,1725.5906637505211,0.5624559792828218,1.7779169158715022,2,city1_4_unseen
HW_GA_SAC,1,latency_10ms,latency_curve,9,1012009,0.0,0.0,10.0,1,0,0,244.27434585710887,1034,885.5841064453125,9.903548240661621,9.903548240661621,9.95324420928955,14.888074236520254,1539.4823779378282,0.5752479658984941,1.7383807666978448,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,0,1012000,0.0,0.0,30.0,1,0,0,242.10358016447103,945,886.9220581054688,9.888797760009766,9.888797760009766,19.736968994140625,15.285253464986408,1444.5548225150071,0.6139760459636379,1.628728036825111,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,1,1012001,0.0,0.0,30.0,1,0,0,241.54482140830723,950,886.0040283203125,9.932392120361328,9.932392120361328,19.707931518554688,15.27594489273272,1451.4651177619305,0.61042047616444,1.6382150321749889,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,2,1012002,0.0,0.0,30.0,1,0,0,244.03173373716265,1028,939.744873046875,9.8660249710083,9.8660249710083,20.345657348632812,14.872065694357634,1528.5620864945026,0.6147901229200445,1.6265713496670038,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,3,1012003,0.0,0.0,30.0,0,0,1,-0.6862723908126185,2200,981.9526977539062,18.012313842773438,11.382299423217773,20.262054443359375,9.413964633751998,2069.4507099979023,0.4744991958541992,nan,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,4,1012004,0.0,0.0,30.0,1,0,0,246.0721964100935,1010,856.7237548828125,9.891474723815918,9.891474723815918,18.57693862915039,14.883694879017254,1503.1581057483922,0.5699491966989507,1.7545423448121882,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,5,1012005,0.0,0.0,30.0,1,0,0,240.31982676995833,991,933.6959228515625,9.981947898864746,9.981947898864746,19.928192138671875,14.757539974632707,1462.5549877850378,0.638400559739361,1.566414666691816,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,6,1012006,0.0,0.0,30.0,1,0,0,244.4382335458252,1009,863.7432861328125,9.943675994873047,9.943675994873047,10.306239128112793,14.81123752187572,1494.9554367029818,0.5777719287992538,1.7307867519251683,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,7,1012007,0.0,0.0,30.0,1,0,0,245.12110560210357,1003,878.254638671875,9.842713356018066,9.842713356018066,19.249176025390625,15.100877533821855,1514.2954028278339,0.5799757676288259,1.7242099684412715,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,8,1012008,0.0,0.0,30.0,1,0,0,249.29245751529893,1136,970.5687866210938,9.9208345413208,9.9208345413208,19.75244140625,15.190808347360768,1725.594070628836,0.562454868813615,1.7779204260588912,2,city1_4_unseen
HW_GA_SAC,1,latency_30ms,latency_curve,9,1012009,0.0,0.0,30.0,1,0,0,244.27422613411085,1034,885.5841064453125,9.905475616455078,9.905475616455078,9.95324420928955,14.88803570263621,1539.4784201513799,0.5752494447815848,1.7383762975724173,2,city1_4_unseen
HW_GA_SAC,1,latency_50ms,latency_curve,0,1012000,0.0,0.0,50.0,1,0,0,242.1035907793683,945,886.9220581054688,9.88878345489502,9.88878345489502,19.736968994140625,15.285252688423036,1444.5547672590562,0.6139760694489573,1.6287279745243142,2,city1_4_unseen
HW_GA_SAC,1,latency_50ms,latency_curve,1,1012001,0.0,0.0,50.0,1,0,0,241.5448245753352,950,886.0040283203125,9.932182312011719,9.932182312011719,19.707931518554688,15.275945414241992,1451.4651854485203,0.6104204476985279,1.6382151085703411,2,city1_4_unseen
